#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
          50    -6.28302    -6.33873  0.00343909
          51    -6.27932    -6.33757  0.00356349
          52    -6.27506    -6.33637  0.00369216
          53    -6.27098    -6.33513  0.00382303
          54    -6.26695    -6.33387  0.00395526
          55    -6.26264    -6.33257  0.00408986
          56    -6.25777    -6.33124  0.00422936
          57    -6.25323    -6.32987    0.004371
          58    -6.24856    -6.32847  0.00451486
          59    -6.24362    -6.32703  0.00466176
          60     -6.2384    -6.32555  0.00481243
          61    -6.23334    -6.32404  0.00496526
          62    -6.22831     -6.3225  0.00511963
          63    -6.22269    -6.32091  0.00527781
          64    -6.21707    -6.31929  0.00543902
          65    -6.21147    -6.31763  0.00560259
          66    -6.20557    -6.31593  0.00576926
          67    -6.19967     -6.3142   0.0059384
          68    -6.19362    -6.31242  0.00611009
          69    -6.18771    -6.31062  0.00628318
          70    -6.18165    -6.30877  0.00645788
          71    -6.17513    -6.30689  0.00663558
          72    -6.16875    -6.30497  0.00681516
          73     -6.1616    -6.30301  0.00699908
          74    -6.15459      -6.301  0.00718613
          75    -6.14741    -6.29896  0.00737638
          76     -6.1402    -6.29687  0.00756931
          77    -6.13237    -6.29473  0.00776664
          78    -6.12451    -6.29255  0.00796776
          79    -6.11633    -6.29032   0.0081732
          80    -6.10841    -6.28804  0.00838137
          81    -6.09986    -6.28572  0.00859386
          82    -6.09142    -6.28335  0.00880966
          83    -6.08265    -6.28093   0.0090293
          84    -6.07399    -6.27847   0.0092518
          85    -6.06514    -6.27596  0.00947727
          86    -6.05609     -6.2734  0.00970578
          87    -6.04655     -6.2708   0.0099383
          88    -6.03727    -6.26814   0.0101735
          89    -6.02765    -6.26544   0.0104118
          90    -6.01768    -6.26269   0.0106539
          91    -6.00781    -6.25989   0.0108988
          92    -5.99775    -6.25704   0.0111465
          93    -5.98779    -6.25414   0.0113965
          94    -5.97779     -6.2512   0.0116483
          95    -5.96683    -6.24821   0.0119041
          96    -5.95599    -6.24516    0.012163
          97     -5.9448    -6.24207   0.0124255
          98    -5.93373    -6.23892   0.0126908
          99    -5.92216    -6.23572   0.0129597
         100    -5.91041    -6.23247   0.0132321
         101    -5.89863    -6.22916   0.0135076
         102    -5.88696    -6.22581   0.0137855
         103    -5.87436     -6.2224   0.0140676
         104    -5.86219    -6.21893   0.0143524
         105     -5.8494    -6.21541   0.0146408
         106     -5.8366    -6.21184   0.0149325
         107    -5.82393    -6.20821   0.0152267
         108    -5.81065    -6.20453   0.0155243
         109    -5.79738     -6.2008   0.0158249
         110    -5.78441    -6.19701   0.0161274
         111     -5.7713    -6.19318   0.0164318
         112    -5.75791    -6.18929   0.0167383
         113    -5.74455    -6.18536   0.0170467
         114    -5.73045    -6.18137   0.0173579
         115    -5.71655    -6.17732   0.0176713
         116    -5.70285    -6.17323   0.0179861
         117    -5.68829    -6.16909   0.0183037
         118     -5.6744     -6.1649   0.0186225
         119    -5.66027    -6.16066   0.0189426
         120    -5.64592    -6.15637   0.0192643
         121    -5.63151    -6.15203   0.0195874
         122    -5.61688    -6.14764   0.0199119
         123    -5.60235    -6.14321   0.0202375
         124    -5.58764    -6.13873   0.0205643
         125    -5.57319     -6.1342   0.0208916
         126    -5.55887    -6.12964   0.0212189
         127    -5.54438    -6.12503   0.0215464
         128    -5.53003    -6.12038   0.0218738
         129    -5.51509    -6.11569   0.0222018
         130    -5.50091    -6.11096    0.022529
         131    -5.48644    -6.10619   0.0228559
         132    -5.47185    -6.10139   0.0231825
         133    -5.45699    -6.09654    0.023509
         134    -5.44232    -6.09166   0.0238351
         135    -5.42801    -6.08674   0.0241602
         136    -5.41375    -6.08179   0.0244841
         137    -5.39956    -6.07682   0.0248066
         138    -5.38514     -6.0718   0.0251281
         139    -5.37125    -6.06676   0.0254477
         140      -5.357    -6.06169    0.025766
         141    -5.34315     -6.0566   0.0260824
         142     -5.3294    -6.05148   0.0263967
         143    -5.31575    -6.04633   0.0267088
         144    -5.30223    -6.04116   0.0270185
         145    -5.28852    -6.03597   0.0273262
         146    -5.27495    -6.03076   0.0276317
         147    -5.26151    -6.02553   0.0279349
         148    -5.24821    -6.02028   0.0282356
         149    -5.23522    -6.01501   0.0285334
         150    -5.22283    -6.00973   0.0288278
         151     -5.2103    -6.00443    0.029119
         152    -5.19809    -5.99913   0.0294066
         153    -5.18576    -5.99381   0.0296911
         154    -5.17406    -5.98849   0.0299716
         155    -5.16209    -5.98316   0.0302488
         156    -5.15017    -5.97782   0.0305225
         157     -5.1389    -5.97247   0.0307923
         158    -5.12768    -5.96713   0.0310581
         159    -5.11653    -5.96178   0.0313201
         160    -5.10559    -5.95643   0.0315782
         161    -5.09502    -5.95107   0.0318321
         162    -5.08454    -5.94573   0.0320819
         163    -5.07459    -5.94038   0.0323271
         164    -5.06457    -5.93504   0.0325681
         165    -5.05496    -5.92971   0.0328046
         166    -5.04529    -5.92438   0.0330368
         167    -5.03603    -5.91906   0.0332645
         168    -5.02657    -5.91375    0.033488
         169    -5.01784    -5.90845   0.0337068
         170    -5.00968    -5.90316   0.0339207
         171    -5.00149    -5.89789   0.0341297
         172    -4.99404    -5.89263   0.0343334
         173    -4.98656    -5.88739   0.0345321
         174    -4.97907    -5.88217    0.034726
         175    -4.97218    -5.87697   0.0349147
         176    -4.96542    -5.87179   0.0350984
         177    -4.95896    -5.86664   0.0352769
         178     -4.9528     -5.8615   0.0354503
         179     -4.9471     -5.8564   0.0356185
         180      -4.942    -5.85132    0.035781
         181    -4.93705    -5.84626   0.0359381
         182     -4.9321    -5.84124   0.0360899
         183    -4.92761    -5.83625   0.0362364
         184    -4.92343    -5.83129   0.0363775
         185    -4.91955    -5.82636   0.0365131
         186    -4.91567    -5.82146   0.0366436
         187    -4.91223     -5.8166   0.0367689
         188     -4.9094    -5.81178   0.0368886
         189    -4.90656    -5.80699    0.037003
         190    -4.90401    -5.80223   0.0371122
         191     -4.9016    -5.79752   0.0372162
         192    -4.89946    -5.79284   0.0373152
         193     -4.8979     -5.7882   0.0374088
         194    -4.89646    -5.78361   0.0374973
         195    -4.89529    -5.77905   0.0375808
         196    -4.89436    -5.77454   0.0376591
         197    -4.89354    -5.77007   0.0377325
         198    -4.89295    -5.76564   0.0378011
         199    -4.89305    -5.76125   0.0378646
         200    -4.89306    -5.75691   0.0379233
         201    -4.89344    -5.75261   0.0379772
         202    -4.89387    -5.74836   0.0380264
         203    -4.89465    -5.74416   0.0380709
         204     -4.8956       -5.74   0.0381108
         205    -4.89643    -5.73588   0.0381464
         206    -4.89756    -5.73181   0.0381777
         207      -4.899    -5.72779   0.0382047
         208    -4.90058    -5.72381   0.0382274
         209    -4.90198    -5.71988   0.0382462
         210    -4.90351    -5.71599   0.0382612
         211    -4.90544    -5.71215   0.0382722
         212    -4.90732    -5.70836   0.0382795
         213    -4.90959    -5.70461    0.038283
         214    -4.91133     -5.7009   0.0382832
         215    -4.91359    -5.69724   0.0382798
         216    -4.91576    -5.69362   0.0382732
         217    -4.91813    -5.69005   0.0382633
         218    -4.92038    -5.68651   0.0382503
         219    -4.92282    -5.68303   0.0382343
         220    -4.92543    -5.67958   0.0382153
         221    -4.92805    -5.67618   0.0381933
         222    -4.93038    -5.67282   0.0381688
         223    -4.93271     -5.6695   0.0381416
         224    -4.93518    -5.66623    0.038112
         225    -4.93749    -5.66299     0.03808
         226    -4.93993    -5.65979   0.0380456
         227     -4.9422    -5.65663   0.0380091
         228    -4.94444     -5.6535   0.0379706
         229    -4.94665    -5.65042     0.03793
         230    -4.94867    -5.64737   0.0378876
         231    -4.95065    -5.64435   0.0378434
         232    -4.95273    -5.64137   0.0377976
         233    -4.95508    -5.63842   0.0377499
         234    -4.95707    -5.63551   0.0377007
         235    -4.95932    -5.63263     0.03765
         236    -4.96106    -5.62979   0.0375978
         237    -4.96335    -5.62698   0.0375442
         238    -4.96514     -5.6242   0.0374893
         239    -4.96672    -5.62144   0.0374332
         240    -4.96824    -5.61872    0.037376
         241    -4.96987    -5.61603   0.0373178
         242    -4.97159    -5.61337   0.0372585
         243     -4.9728    -5.61073   0.0371983
         244    -4.97426    -5.60812   0.0371372
         245    -4.97582    -5.60554   0.0370752
         246    -4.97688    -5.60299   0.0370124
         247    -4.97864    -5.60046   0.0369488
         248    -4.98005    -5.59796   0.0368844
         249    -4.98142    -5.59548   0.0368193
         250    -4.98274    -5.59303   0.0367535
         251    -4.98401     -5.5906   0.0366871
         252    -4.98525     -5.5882   0.0366201
         253    -4.98645    -5.58582   0.0365525
         254    -4.98715    -5.58347   0.0364845
         255    -4.98782    -5.58113   0.0364161
         256    -4.98906    -5.57882   0.0363472
         257    -4.98997    -5.57653   0.0362779
         258    -4.99054    -5.57426   0.0362084
         259    -4.99109      -5.572   0.0361385
         260    -4.99222    -5.56977   0.0360682
         261    -4.99302    -5.56756   0.0359977
         262     -4.9938    -5.56537   0.0359268
         263    -4.99487     -5.5632   0.0358556
         264    -4.99592    -5.56106   0.0357842
         265    -4.99649    -5.55893   0.0357125
         266    -4.99706    -5.55681   0.0356406
         267    -4.99761    -5.55472   0.0355686
         268    -4.99845    -5.55264   0.0354964
         269    -4.99898    -5.55058   0.0354241
         270     -4.9995    -5.54854   0.0353516
         271    -5.00001    -5.54652   0.0352791
         272    -5.00021    -5.54451   0.0352065
         273    -5.00101    -5.54252   0.0351338
         274     -5.0021    -5.54055   0.0350609
         275    -5.00244    -5.53859    0.034988
         276    -5.00292    -5.53665    0.034915
         277    -5.00324    -5.53472    0.034842
         278    -5.00401    -5.53282   0.0347689
         279    -5.00478    -5.53092   0.0346958
         280    -5.00554    -5.52905   0.0346226
         281    -5.00615    -5.52719   0.0345493
         282    -5.00675    -5.52534   0.0344761
         283    -5.00734    -5.52351   0.0344028
         284    -5.00793    -5.52169   0.0343295
         285    -5.00851    -5.51989   0.0342563
         286    -5.00938    -5.51811    0.034183
         287    -5.00995    -5.51634   0.0341097
         288     -5.0102    -5.51458   0.0340365
         289    -5.01076    -5.51284   0.0339633
         290    -5.01115    -5.51111   0.0338903
         291    -5.01168    -5.50939   0.0338172
         292    -5.01205    -5.50769   0.0337443
         293    -5.01286      -5.506   0.0336713
         294    -5.01352    -5.50432   0.0335985
         295     -5.0137    -5.50266   0.0335257
         296    -5.01388    -5.50101   0.0334531
         297     -5.0145    -5.49937   0.0333805
         298     -5.0151    -5.49775    0.033308
         299    -5.01539    -5.49613   0.0332357
         300    -5.01612    -5.49453   0.0331634
         301    -5.01654    -5.49295   0.0330912
         302    -5.01694    -5.49137   0.0330192
         303    -5.01733     -5.4898   0.0329472
         304    -5.01772    -5.48825   0.0328754
         305    -5.01824    -5.48671   0.0328037
         306    -5.01845    -5.48518   0.0327322
         307    -5.01895    -5.48366   0.0326608
         308    -5.01899    -5.48215   0.0325896
         309    -5.01933    -5.48066   0.0325185
         310    -5.01981    -5.47917   0.0324476
         311    -5.02028    -5.47769   0.0323768
         312    -5.02016    -5.47623   0.0323062
         313    -5.02048    -5.47477   0.0322358
         314    -5.02095    -5.47333   0.0321655
         315    -5.02143    -5.47189   0.0320954
         316    -5.02191    -5.47047   0.0320254
         317    -5.02224    -5.46905   0.0319555
         318    -5.02243    -5.46765   0.0318859
         319    -5.02277    -5.46625   0.0318164
         320    -5.02313    -5.46487   0.0317471
         321     -5.0238    -5.46349   0.0316779
         322    -5.02448    -5.46213   0.0316089
         323    -5.02518    -5.46078     0.03154
         324     -5.0259    -5.45944   0.0314712
         325    -5.02632     -5.4581   0.0314025
         326    -5.02677    -5.45678   0.0313341
         327    -5.02739    -5.45547   0.0312658
         328    -5.02817    -5.45416   0.0311976
         329    -5.02868    -5.45287   0.0311295
         330    -5.02935    -5.45159   0.0310616
         331    -5.02974    -5.45031   0.0309939
         332    -5.03015    -5.44905   0.0309264
         333    -5.03104    -5.44779    0.030859
         334    -5.03148    -5.44655   0.0307918
         335    -5.03255    -5.44531   0.0307246
         336    -5.03333    -5.44408   0.0306577
         337    -5.03398    -5.44287   0.0305908
         338    -5.03464    -5.44166   0.0305242
         339     -5.0356    -5.44046   0.0304576
         340    -5.03583    -5.43927   0.0303913
         341     -5.0362    -5.43809   0.0303251
         342    -5.03689    -5.43692   0.0302591
         343    -5.03772    -5.43575   0.0301933
         344    -5.03855     -5.4346   0.0301276
         345    -5.03908    -5.43345   0.0300621
         346    -5.03989    -5.43231   0.0299967
         347     -5.0404    -5.43118   0.0299315
         348    -5.04073    -5.43006   0.0298665
         349     -5.0412    -5.42895   0.0298017
         350    -5.04164    -5.42784   0.0297371
         351    -5.04251    -5.42674   0.0296726
         352    -5.04321    -5.42565   0.0296083
         353    -5.04372    -5.42457   0.0295442
         354    -5.04419     -5.4235   0.0294803
         355    -5.04448    -5.42243   0.0294166
         356    -5.04517    -5.42137    0.029353
         357    -5.04522    -5.42032   0.0292897
         358    -5.04568    -5.41927   0.0292266
         359    -5.04548    -5.41823   0.0291637
         360    -5.04554    -5.41719   0.0291011
         361    -5.04569    -5.41617   0.0290387
         362    -5.04564    -5.41514   0.0289765
         363    -5.04599    -5.41412   0.0289145
         364    -5.04583    -5.41311   0.0288528
         365    -5.04562    -5.41211   0.0287913
         366    -5.04549     -5.4111     0.02873
         367    -5.04486    -5.41011   0.0286691
         368    -5.04477    -5.40911   0.0286083
         369    -5.04418    -5.40812   0.0285479
         370    -5.04383    -5.40714   0.0284877
         371    -5.04372    -5.40616   0.0284278
         372    -5.04326    -5.40518   0.0283681
         373    -5.04245    -5.40421   0.0283087
         374    -5.04188    -5.40324   0.0282496
         375    -5.04081    -5.40228   0.0281908
         376    -5.04044    -5.40131   0.0281322
         377    -5.03958    -5.40036    0.028074
         378    -5.03852     -5.3994    0.028016
         379    -5.03787    -5.39844   0.0279583
         380    -5.03673    -5.39749   0.0279009
         381    -5.03586    -5.39654   0.0278438
         382    -5.03464     -5.3956   0.0277871
         383    -5.03385    -5.39465   0.0277306
         384    -5.03288    -5.39371   0.0276743
         385    -5.03204    -5.39277   0.0276184
         386    -5.03041    -5.39183   0.0275628
         387    -5.02892    -5.39089   0.0275075
         388    -5.02786    -5.38996   0.0274525
         389    -5.02695    -5.38902   0.0273978
         390    -5.02556    -5.38809   0.0273434
         391    -5.02448    -5.38716   0.0272893
         392    -5.02338    -5.38623   0.0272355
         393    -5.02229    -5.38531   0.0271819
         394    -5.02119    -5.38438   0.0271286
         395     -5.0201    -5.38346   0.0270756
         396    -5.01901    -5.38254   0.0270229
         397    -5.01809    -5.38162   0.0269704
         398    -5.01702    -5.38071   0.0269182
         399    -5.01612    -5.37979   0.0268662
         400    -5.01539    -5.37888   0.0268145
         401    -5.01422    -5.37797    0.026763
         402    -5.01307    -5.37707   0.0267119
         403    -5.01209    -5.37616   0.0266609
         404    -5.01099    -5.37526   0.0266102
         405    -5.01022    -5.37435   0.0265598
         406    -5.00917    -5.37346   0.0265096
         407    -5.00846    -5.37256   0.0264596
         408    -5.00732    -5.37166   0.0264099
         409    -5.00652    -5.37077   0.0263604
         410    -5.00546    -5.36988   0.0263112
         411    -5.00488    -5.36899   0.0262622
         412    -5.00419    -5.36811   0.0262133
         413    -5.00354    -5.36722   0.0261647
         414    -5.00294    -5.36634   0.0261163
         415    -5.00237    -5.36547   0.0260681
         416    -5.00139    -5.36459   0.0260201
         417    -5.00076    -5.36372   0.0259724
         418    -5.00017    -5.36285   0.0259248
         419    -4.99964    -5.36198   0.0258774
         420     -4.9993    -5.36112   0.0258302
         421    -4.99901    -5.36026   0.0257832
         422    -4.99877     -5.3594   0.0257363
         423    -4.99858    -5.35855   0.0256896
         424     -4.9986     -5.3577    0.025643
         425    -4.99852    -5.35685   0.0255966
         426     -4.9985    -5.35601   0.0255503
         427    -4.99838    -5.35518   0.0255042
         428    -4.99847    -5.35434   0.0254582
         429    -4.99877    -5.35351   0.0254124
         430    -4.99914    -5.35269   0.0253666
         431    -4.99956    -5.35187    0.025321
         432    -5.00006    -5.35106   0.0252755
         433    -5.00062    -5.35025   0.0252301
         434    -5.00094    -5.34944   0.0251848
         435    -5.00133    -5.34864   0.0251396
         436    -5.00149    -5.34785   0.0250945
         437    -5.00203    -5.34705   0.0250496
         438    -5.00279    -5.34627   0.0250047
         439    -5.00317    -5.34549     0.02496
         440    -5.00424    -5.34471   0.0249153
         441    -5.00508    -5.34394   0.0248707
         442    -5.00614    -5.34318   0.0248262
         443    -5.00729    -5.34242   0.0247817
         444    -5.00851    -5.34167   0.0247373
         445    -5.00967    -5.34092    0.024693
         446    -5.01105    -5.34018   0.0246487
         447    -5.01237    -5.33945   0.0246044
         448    -5.01437    -5.33872   0.0245602
         449    -5.01584      -5.338    0.024516
         450     -5.0177    -5.33729   0.0244719
         451    -5.01949    -5.33659   0.0244278
         452     -5.0215    -5.33589   0.0243837
         453    -5.02344     -5.3352   0.0243396
         454    -5.02545    -5.33452   0.0242955
         455    -5.02754    -5.33384   0.0242515
         456    -5.02969    -5.33318   0.0242075
         457    -5.03176    -5.33252   0.0241635
         458    -5.03405    -5.33186   0.0241195
         459    -5.03609    -5.33122   0.0240756
         460     -5.0385    -5.33058   0.0240317
         461    -5.04065    -5.32995   0.0239878
         462    -5.04347    -5.32933   0.0239439
         463    -5.04542    -5.32872      0.0239
         464    -5.04817    -5.32812   0.0238561
         465    -5.05096    -5.32752   0.0238123
         466    -5.05438    -5.32693   0.0237684
         467    -5.05708    -5.32636   0.0237245
         468    -5.05995    -5.32579   0.0236807
         469    -5.06269    -5.32523   0.0236368
         470    -5.06529    -5.32467    0.023593
         471     -5.0682    -5.32413   0.0235492
         472    -5.07081    -5.32359   0.0235054
         473    -5.07357    -5.32306   0.0234616
         474    -5.07648    -5.32254   0.0234179
         475    -5.07922    -5.32203   0.0233742
         476    -5.08195    -5.32153   0.0233306
         477     -5.0848    -5.32103   0.0232869
         478    -5.08764    -5.32054   0.0232433
         479    -5.09044    -5.32006   0.0231998
         480     -5.0929    -5.31959   0.0231563
         481    -5.09503    -5.31912   0.0231128
         482    -5.09802    -5.31866   0.0230694
         483    -5.10066    -5.31821   0.0230261
         484    -5.10311    -5.31777   0.0229828
         485     -5.1058    -5.31733   0.0229395
         486     -5.1086     -5.3169   0.0228964
         487    -5.11103    -5.31648   0.0228533
         488    -5.11325    -5.31606   0.0228102
         489    -5.11526    -5.31565   0.0227673
         490    -5.11751    -5.31525   0.0227244
         491    -5.11984    -5.31485   0.0226816
         492    -5.12165    -5.31446   0.0226389
         493     -5.1234    -5.31407   0.0225963
         494    -5.12538    -5.31369   0.0225538
         495    -5.12699    -5.31331   0.0225114
         496    -5.12853    -5.31294   0.0224691
         497    -5.13015    -5.31257   0.0224269
         498    -5.13154    -5.31221   0.0223848
         499    -5.13287    -5.31185   0.0223428
         500    -5.13413    -5.31149   0.0223009
         501    -5.13563    -5.31114   0.0222592
         502    -5.13675    -5.31079   0.0222176
         503     -5.1381    -5.31045    0.022176
         504    -5.13939    -5.31011   0.0221346
         505    -5.14047    -5.30977   0.0220934
         506    -5.14132    -5.30944   0.0220522
         507    -5.14257    -5.30911   0.0220112
         508    -5.14345    -5.30879   0.0219703
         509    -5.14428    -5.30846   0.0219295
         510    -5.14519    -5.30814   0.0218888
         511    -5.14604    -5.30782   0.0218483
         512    -5.14669    -5.30751   0.0218079
         513    -5.14729     -5.3072   0.0217676
         514    -5.14783    -5.30689   0.0217274
         515    -5.14847    -5.30658   0.0216874
         516    -5.14907    -5.30627   0.0216476
         517    -5.14946    -5.30597   0.0216078
         518    -5.14966    -5.30567   0.0215682
         519    -5.15011    -5.30537   0.0215287
         520    -5.15022    -5.30507   0.0214894
         521    -5.15029    -5.30477   0.0214502
         522    -5.15002    -5.30448   0.0214112
         523    -5.15016    -5.30418   0.0213722
         524    -5.15042    -5.30389   0.0213335
         525    -5.15049     -5.3036   0.0212948
         526    -5.15038    -5.30331   0.0212564
         527    -5.15024    -5.30302    0.021218
         528    -5.15021    -5.30273   0.0211798
         529    -5.15016    -5.30244   0.0211417
         530    -5.14979    -5.30215   0.0211038
         531    -5.14968    -5.30186    0.021066
         532    -5.14971    -5.30158   0.0210283
         533    -5.14941    -5.30129   0.0209908
         534    -5.14909    -5.30101   0.0209535
         535    -5.14889    -5.30072   0.0209162
         536    -5.14883    -5.30044   0.0208791
         537     -5.1486    -5.30016   0.0208421
         538     -5.1485    -5.29987   0.0208053
         539    -5.14809    -5.29959   0.0207686
         540    -5.14765    -5.29931   0.0207321
         541    -5.14736    -5.29903   0.0206956
         542    -5.14705    -5.29875   0.0206594
         543    -5.14672    -5.29847   0.0206232
         544    -5.14638    -5.29819   0.0205872
         545    -5.14588    -5.29791   0.0205513
         546    -5.14552    -5.29763   0.0205156
         547     -5.1453    -5.29735     0.02048
         548    -5.14491    -5.29707   0.0204445
         549    -5.14406     -5.2968   0.0204091
         550     -5.1432    -5.29652   0.0203739
         551    -5.14263    -5.29624   0.0203389
         552    -5.14251    -5.29596   0.0203039
         553    -5.14192    -5.29568   0.0202691
         554    -5.14163     -5.2954   0.0202344
         555    -5.14117    -5.29512   0.0201999
         556      -5.141    -5.29485   0.0201655
         557    -5.14022    -5.29457   0.0201312
         558    -5.13973    -5.29429    0.020097
         559    -5.13953    -5.29402    0.020063
         560    -5.13932    -5.29374    0.020029
         561    -5.13895    -5.29346   0.0199952
         562    -5.13857    -5.29319   0.0199616
         563    -5.13787    -5.29291    0.019928
         564    -5.13746    -5.29264   0.0198946
         565    -5.13658    -5.29236   0.0198613
         566     -5.1357    -5.29208   0.0198281
         567     -5.1351    -5.29181   0.0197951
         568    -5.13433    -5.29153   0.0197622
         569     -5.1337    -5.29125   0.0197294
         570     -5.1332    -5.29097   0.0196967
         571    -5.13253     -5.2907   0.0196642
         572     -5.1317    -5.29042   0.0196318
         573      -5.131    -5.29014   0.0195995
         574    -5.13013    -5.28986   0.0195673
         575    -5.12955    -5.28958   0.0195353
         576    -5.12879     -5.2893   0.0195034
         577    -5.12785    -5.28902   0.0194716
         578     -5.1269    -5.28874   0.0194399
         579    -5.12607    -5.28846   0.0194084
         580    -5.12507    -5.28818   0.0193769
         581    -5.12405     -5.2879   0.0193456
         582     -5.1233    -5.28762   0.0193145
         583    -5.12253    -5.28733   0.0192834
         584    -5.12158    -5.28705   0.0192525
         585    -5.12076    -5.28676   0.0192217
         586     -5.1196    -5.28648    0.019191
         587    -5.11842    -5.28619   0.0191604
         588    -5.11751    -5.28591     0.01913
         589    -5.11642    -5.28562   0.0190997
         590    -5.11516    -5.28533   0.0190695
         591    -5.11401    -5.28504   0.0190394
         592    -5.11238    -5.28475   0.0190095
         593    -5.11133    -5.28446   0.0189797
         594    -5.10994    -5.28416     0.01895
         595    -5.10883    -5.28387   0.0189205
         596    -5.10738    -5.28357    0.018891
         597    -5.10591    -5.28327   0.0188617
         598    -5.10455    -5.28297   0.0188326
         599    -5.10332    -5.28267   0.0188035
         600    -5.10176    -5.28237   0.0187746
         601    -5.10093    -5.28207   0.0187458
         602    -5.09901    -5.28177   0.0187171
         603    -5.09752    -5.28146   0.0186885
         604    -5.09569    -5.28115   0.0186601
         605    -5.09415    -5.28084   0.0186319
         606    -5.09243    -5.28053   0.0186037
         607    -5.09114    -5.28022   0.0185757
         608    -5.08953    -5.27991   0.0185478
         609    -5.08775    -5.27959     0.01852
         610    -5.08609    -5.27928   0.0184923
         611    -5.08427    -5.27896   0.0184648
         612    -5.08258    -5.27864   0.0184375
         613    -5.08087    -5.27831   0.0184102
         614      -5.079    -5.27799   0.0183831
         615    -5.07727    -5.27766   0.0183561
         616    -5.07552    -5.27733   0.0183292
         617     -5.0736      -5.277   0.0183025
         618    -5.07153    -5.27667   0.0182759
         619    -5.06945    -5.27634   0.0182494
         620    -5.06751      -5.276   0.0182231
         621    -5.06556    -5.27566   0.0181969
         622    -5.06376    -5.27532   0.0181708
         623    -5.06211    -5.27498   0.0181449
         624     -5.0603    -5.27463   0.0181191
         625    -5.05849    -5.27429   0.0180934
         626    -5.05668    -5.27394   0.0180678
         627    -5.05471    -5.27359   0.0180424
         628    -5.05274    -5.27324   0.0180171
         629    -5.05122    -5.27289   0.0179919
         630    -5.04941    -5.27253   0.0179668
         631    -5.04759    -5.27217   0.0179419
         632    -5.04577    -5.27182   0.0179171
         633     -5.0441    -5.27146   0.0178924
         634    -5.04214    -5.27109   0.0178678
         635    -5.04017    -5.27073   0.0178434
         636     -5.0385    -5.27037   0.0178191
         637    -5.03669       -5.27   0.0177949
         638    -5.03518    -5.26963   0.0177708
         639    -5.03336    -5.26926   0.0177468
         640    -5.03139    -5.26889    0.017723
         641    -5.02958    -5.26852   0.0176993
         642    -5.02761    -5.26814   0.0176757
         643    -5.02548    -5.26776   0.0176522
         644    -5.02366    -5.26738   0.0176289
         645    -5.02184      -5.267   0.0176057
         646    -5.02001    -5.26662   0.0175826
         647    -5.01802    -5.26624   0.0175596
         648    -5.01619    -5.26585   0.0175367
         649    -5.01435    -5.26546    0.017514
         650     -5.0128    -5.26508   0.0174913
         651     -5.0108    -5.26468   0.0174688
         652    -5.00925    -5.26429   0.0174464
         653    -5.00679     -5.2639   0.0174242
         654    -5.00522     -5.2635    0.017402
         655     -5.0032    -5.26311     0.01738
         656    -5.00163    -5.26271   0.0173581
         657     -4.9999    -5.26231   0.0173363
         658    -4.99817    -5.26191   0.0173146
         659    -4.99629     -5.2615    0.017293
         660     -4.9947     -5.2611   0.0172715
         661    -4.99281    -5.26069   0.0172501
         662    -4.99062    -5.26028   0.0172289
         663    -4.98887    -5.25987   0.0172078
         664    -4.98683    -5.25946   0.0171868
         665    -4.98494    -5.25905   0.0171659
         666    -4.98306    -5.25864   0.0171451
